plan_a,seed_a,split_a,plan_b,seed_b,split_b,K,distance_a,distance_b,relative_cost_gap,delta_frac,recovery_rate_a,recovery_rate_b,abs_recovery_gap,absorbed_customer_frac_a,absorbed_customer_frac_b,abs_absorbed_customer_gap,absorbed_workload_frac_a,absorbed_workload_frac_b,abs_absorbed_workload_gap
0,0,0,46,16,0,6,1371997.0,1364614.0,0.005410321160416059,0.4,0.0,0.0,0.0,0.46299974535268656,0.4404923058375744,0.022507439515112138,0.36522485747150757,0.2963262925144507,0.06889856495705687
0,0,0,49,17,0,6,1371997.0,1359667.0,0.009068396894239545,0.05,0.0,0.0,0.0,0.08201659451659452,0.11752450980392155,0.03550791528732704,0.07485322693252681,0.08610930380042849,0.011256076867901671
0,0,0,49,17,0,6,1371997.0,1359667.0,0.009068396894239545,0.1,0.0,0.0,0.0,0.1905844155844156,0.21165382819794584,0.021069412613530236,0.1552103133957661,0.2017950831413792,0.0465847697456131
0,0,0,49,17,0,6,1371997.0,1359667.0,0.009068396894239545,0.2,0.0,0.0,0.0,0.31986991766403533,0.3324171335200747,0.012547215856039351,0.23950893521034156,0.31166639775790395,0.07215746254756239
0,0,0,49,17,0,6,1371997.0,1359667.0,0.009068396894239545,0.4,0.0,0.0,0.0,0.46299974535268656,0.4684932306255835,0.0054934852728969474,0.36522485747150757,0.35494163073014645,0.010283226741361118
0,0,0,52,18,0,6,1371997.0,1371470.0,0.00038425922550256293,0.05,0.0,0.0,0.0,0.08201659451659452,0.09858597285067873,0.016569378334084214,0.07485322693252681,0.07684747547441267,0.0019942485418858596
0,0,0,52,18,0,6,1371997.0,1371470.0,0.00038425922550256293,0.1,0.0,0.0,0.0,0.1905844155844156,0.16413084464555053,0.02645357093886508,0.1552103133957661,0.1351563542906124,0.0200539591051537
0,0,0,52,18,0,6,1371997.0,1371470.0,0.00038425922550256293,0.2,0.0,0.0,0.0,0.31986991766403533,0.24802889104359693,0.0718410266204384,0.23950893521034156,0.1815228096200987,0.057986125590242854
0,0,0,52,18,0,6,1371997.0,1371470.0,0.00038425922550256293,0.4,0.0,0.0,0.0,0.46299974535268656,0.46610689147453854,0.003107146121851978,0.36522485747150757,0.31818779508935224,0.047037062382155326
0,0,0,55,19,0,6,1371997.0,1362162.0,0.007220139748429335,0.05,0.0,0.0,0.0,0.08201659451659452,0.08464105339105339,0.0026244588744588765,0.07485322693252681,0.05993449144925397,0.014918735483272848
0,0,0,55,19,0,6,1371997.0,1362162.0,0.007220139748429335,0.1,0.0,0.0,0.0,0.1905844155844156,0.1090518278018278,0.0815325877825878,0.1552103133957661,0.08804841280418402,0.06716190059158209
0,0,0,55,19,0,6,1371997.0,1362162.0,0.007220139748429335,0.2,0.0,0.0,0.0,0.31986991766403533,0.2862501061030473,0.03361981156098803,0.23950893521034156,0.22268514157189803,0.016823793638443524
0,0,0,55,19,0,6,1371997.0,1362162.0,0.007220139748429335,0.4,0.0,0.0,0.0,0.46299974535268656,0.4242733709645474,0.03872637438813914,0.36522485747150757,0.3235831975308268,0.04164165994068075
1,0,1,4,1,1,7,1422931.0,1419359.0,0.0025166289853377475,0.05,0.14285714285714285,0.0,0.14285714285714285,0.23562925170068025,0.07097800658725029,0.16465124511342996,0.22482094044005244,0.05269405669530773,0.17212688374474472
1,0,1,4,1,1,7,1422931.0,1419359.0,0.0025166289853377475,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.3295510511897067,0.00565303044294635,0.30951779974337323,0.3055751097308416,0.003942690012531613
1,0,1,4,1,1,7,1422931.0,1419359.0,0.0025166289853377475,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.41942700156985874,0.051346307753870724,0.4001635067809722,0.3967121253928664,0.003451381388105801
1,0,1,4,1,1,7,1422931.0,1419359.0,0.0025166289853377475,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.6284102102379414,0.012954027764952136,0.5767589186487632,0.5849902445086704,0.008231325859907268
1,0,1,13,4,1,7,1422931.0,1417981.0,0.00349087893279247,0.05,0.14285714285714285,0.14285714285714285,0.0,0.23562925170068025,0.2541872809729953,0.018558029272315063,0.22482094044005244,0.223267333782079,0.0015536066579734387
1,0,1,13,4,1,7,1422931.0,1417981.0,0.00349087893279247,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.3155019583591012,0.019702123273551808,0.30951779974337323,0.2583212242030647,0.05119657554030854
1,0,1,13,4,1,7,1422931.0,1417981.0,0.00349087893279247,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.4734871221215759,0.0027138127978464377,0.4001635067809722,0.371523777083596,0.02863972969737616
1,0,1,13,4,1,7,1422931.0,1417981.0,0.00349087893279247,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.5895486982671857,0.025907484205803577,0.5767589186487632,0.5247562368309389,0.0520026818178243
1,0,1,19,6,1,7,1422931.0,1395657.0,0.019542050804746438,0.05,0.14285714285714285,0.14285714285714285,0.0,0.23562925170068025,0.24486794717887153,0.009238695478191283,0.22482094044005244,0.22265178433862576,0.002169156101426678
1,0,1,19,6,1,7,1422931.0,1395657.0,0.019542050804746438,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.3466845829240787,0.011480501291425693,0.30951779974337323,0.3100604931852845,0.0005426934419112683
1,0,1,19,6,1,7,1422931.0,1395657.0,0.019542050804746438,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.43199052348212014,0.038782785841609324,0.4001635067809722,0.4243291512409799,0.02416564446000774
1,0,1,19,6,1,7,1422931.0,1395657.0,0.019542050804746438,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.5911687402233621,0.0242874422496272,0.5767589186487632,0.5593090134225456,0.017449905226217588
