Instance,Plan,N_cust,K_routes,Travel_km,Fixed_cost,none_rec,none_TBC,none_S,none_HO,none_fail,v1_end_rec,v1_end_TBC,v1_end_S,v1_end_HO,v1_end_fail,v1_end_saving,v1_end_gap,v1_myo_rec,v1_myo_TBC,v1_myo_S,v1_myo_HO,v1_myo_fail,v1_myo_saving,v1_myo_gap,fb_tau_rec,fb_tau_TBC,fb_tau_S,fb_tau_HO,fb_tau_fail,fb_tau_saving,fb_tau_gap,pi1_rec,pi1_TBC,pi1_S,pi1_HO,pi1_fail,pi1_saving,pi1_gap,pi2_rec,pi2_TBC,pi2_S,pi2_HO,pi2_fail,pi2_saving,pi2_gap,pi3_rec,pi3_TBC,pi3_S,pi3_HO,pi3_fail,pi3_saving,pi3_gap,rollout_rec,rollout_TBC,rollout_S,rollout_HO,rollout_fail,rollout_saving,rollout_gap,restock_rec,restock_TBC,restock_S,restock_HO,restock_fail,restock_saving,restock_gap,v2_lsm_rec,v2_lsm_TBC,v2_lsm_S,v2_lsm_HO,v2_lsm_fail,v2_lsm_saving,v2_lsm_gap,v2_act_rec,v2_act_TBC,v2_act_S,v2_act_HO,v2_act_fail,v2_act_saving,v2_act_gap,dp_n_rec,dp_n_TBC,dp_n_S,dp_n_HO,dp_n_fail,dp_n_saving,dp_n_gap,dp_xl_rec,dp_xl_TBC,dp_xl_S,dp_xl_HO,dp_xl_fail,dp_xl_saving,dp_xl_gap,oracle_rec,oracle_TBC,oracle_S,oracle_HO,oracle_fail,oracle_saving,solve_s,eval_s
SCA3-1,WDRO,50,6,889.24,298.92,1.57,300.5,0,0.0,0.0044,1.47,300.39,0,0.0063,0.0003,6.63,85.02,1.82,300.74,0,0.0075,0.0003,-15.56,135.13,1.47,300.39,0,0.0063,0.0003,6.63,85.02,1.48,300.41,0,0.002,0.003,5.61,87.33,1.33,300.25,0,0.0032,0.0019,15.44,65.13,1.39,300.31,0,0.0014,0.0031,11.67,73.65,1.48,300.4,0,0.006,0.0005,6.04,86.36,0.88,299.8,0,0.0051,0.0015,44.18,0.22,1.35,300.28,0,0.0036,0.0018,13.98,68.42,0.88,299.8,0,0.0,0.0016,44.1,0.4,1.57,300.5,0,0.0,0.0044,0.0,100.0,1.22,300.14,0,0.0041,0.0011,22.41,49.4,0.88,299.8,0,0.0044,0.0,44.28,0.0,1.8
SCA3-1,Gounaris,50,5,790.99,254.1,11.03,265.13,0,0.0,0.0337,8.41,262.51,1,0.0275,0.0095,23.73,47.73,11.88,265.98,2,0.0518,0.0027,-7.75,117.08,8.41,262.51,1,0.0275,0.0095,23.73,47.73,9.66,263.76,1,0.0191,0.0186,12.43,72.62,8.88,262.98,1,0.0198,0.0159,19.44,57.18,9.49,263.59,1,0.0168,0.0192,13.91,69.36,9.74,263.84,1,0.0396,0.0049,11.7,74.22,6.33,260.43,2,0.0402,0.0108,42.64,6.05,7.86,261.96,1,0.0269,0.0092,28.74,36.67,4.08,258.18,0,0.0,0.0044,63.03,-38.87,9.0,263.1,1,0.0269,0.0122,18.36,59.55,7.45,261.55,1,0.0301,0.006,32.49,28.43,6.02,260.12,1,0.0337,0.0,45.39,0.0,1.9
SCA3-1,Cui,50,5,787.83,253.78,11.2,264.98,0,0.0,0.0334,8.41,262.19,1,0.0295,0.0082,24.91,45.87,11.32,265.1,2,0.0498,0.0023,-1.07,102.32,8.41,262.19,1,0.0295,0.0082,24.91,45.87,9.91,263.69,1,0.0225,0.0173,11.56,74.88,9.14,262.92,1,0.0235,0.014,18.39,60.03,9.62,263.4,0,0.0162,0.0191,14.15,69.24,10.45,264.23,2,0.0449,0.0032,6.74,85.35,6.22,260.01,2,0.0494,0.0084,44.45,3.4,7.87,261.65,1,0.0292,0.0074,29.78,35.29,4.07,257.86,0,0.0,0.0039,63.64,-38.31,9.18,262.96,1,0.0305,0.0104,18.05,60.78,7.55,261.33,1,0.0305,0.0058,32.61,29.12,6.05,259.83,1,0.0334,0.0,46.01,0.0,1.8
SCA3-1,MDRO,50,6,851.64,295.16,2.51,297.67,0,0.0,0.0072,2.4,297.56,0,0.0092,0.0012,4.34,90.06,2.93,298.1,0,0.0112,0.0012,-16.98,138.92,2.4,297.56,0,0.0092,0.0012,4.34,90.06,2.11,297.28,0,0.0047,0.0033,15.63,64.16,2.16,297.32,0,0.0029,0.0045,13.93,68.06,2.18,297.35,0,0.0029,0.0045,12.94,70.34,2.48,297.65,0,0.0096,0.0012,0.95,97.82,0.99,296.16,0,0.0107,0.0008,60.43,-38.53,1.98,297.14,0,0.0073,0.0014,21.17,51.47,0.77,295.94,0,0.0,0.0003,69.11,-58.42,2.51,297.67,0,0.0,0.0072,0.0,100.0,1.87,297.03,0,0.0064,0.0017,25.43,41.71,1.41,296.58,0,0.0072,0.0,43.62,0.0,1.8
SCA3-2,Det,50,4,673.17,207.32,76.31,283.62,0,0.0,0.252,48.21,255.52,3,0.2423,0.0289,36.83,26.3,65.12,272.44,4,0.3677,0.0011,14.66,70.67,47.84,255.15,3,0.2531,0.0209,37.31,25.33,54.14,261.46,3,0.2925,0.0276,29.05,41.87,54.84,262.15,3,0.2669,0.0436,28.14,43.69,46.99,254.3,3,0.2393,0.0302,38.42,23.11,57.8,265.12,3,0.3281,0.0032,24.25,51.47,61.11,268.43,2,0.1524,0.1465,19.91,60.15,44.91,252.22,3,0.2524,0.0182,41.15,17.65,40.66,247.98,2,0.1589,0.0199,46.71,6.53,45.43,252.75,3,0.2581,0.0163,40.46,19.03,44.31,251.62,3,0.253,0.0163,41.94,16.08,38.18,245.49,3,0.252,0.0,49.97,0.0,1.9
SCA3-2,SAA,50,5,737.24,248.72,15.98,264.7,0,0.0,0.0509,11.39,260.11,2,0.0486,0.0076,28.72,36.34,17.27,266.0,3,0.0827,0.0016,-8.09,117.93,11.12,259.84,2,0.046,0.0084,30.41,32.6,12.91,261.63,2,0.0373,0.0204,19.23,57.38,11.78,260.5,2,0.0385,0.0158,26.3,41.71,11.33,260.05,1,0.0383,0.0148,29.1,35.49,13.78,262.5,3,0.0651,0.0033,13.79,69.43,7.43,256.15,3,0.0831,0.0059,53.54,-18.66,10.51,259.23,2,0.0476,0.0071,34.23,24.12,5.59,254.31,0,0.0,0.0054,65.03,-44.14,11.15,259.88,2,0.0507,0.0069,30.2,33.05,10.29,259.01,2,0.0484,0.0059,35.61,21.08,8.77,257.49,2,0.0509,0.0,45.12,0.0,1.9
SCA3-2,WDRO,50,7,848.43,329.84,1.38,331.22,0,0.0,0.0034,1.38,331.22,0,0.004,0.0009,0.15,99.63,1.68,331.52,0,0.0053,0.0007,-22.03,153.18,1.38,331.22,0,0.004,0.0009,0.15,99.63,1.13,330.98,0,0.0026,0.0012,17.79,57.08,1.12,330.96,0,0.0019,0.0016,18.62,55.07,1.09,330.94,0,0.0021,0.0014,20.57,50.36,1.43,331.27,0,0.0044,0.0007,-3.52,108.49,0.67,330.51,0,0.0046,0.0005,51.65,-24.65,1.18,331.02,0,0.0034,0.0009,14.61,64.73,0.56,330.4,0,0.0,0.0006,59.3,-43.1,1.38,331.22,0,0.0,0.0034,0.0,100.0,1.07,330.91,0,0.0019,0.0016,22.32,46.14,0.81,330.65,0,0.0034,0.0,41.44,0.0,1.9
SCA3-2,Gounaris,50,5,736.71,248.67,15.78,264.45,0,0.0,0.0504,11.31,259.98,2,0.0448,0.0093,28.35,36.68,17.52,266.19,3,0.0841,0.0013,-11.04,124.65,11.3,259.97,2,0.0449,0.0092,28.41,36.54,12.81,261.48,2,0.0416,0.0178,18.82,57.96,11.72,260.39,2,0.0443,0.0123,25.71,42.59,11.06,259.73,2,0.0441,0.0102,29.94,33.13,13.59,262.26,3,0.0664,0.002,13.87,69.03,7.3,255.97,3,0.073,0.008,53.76,-20.07,11.04,259.71,2,0.0527,0.0056,30.07,32.85,5.69,254.36,0,0.0,0.0051,63.95,-42.84,11.52,260.19,2,0.0539,0.0061,27.02,39.65,10.29,258.96,2,0.0494,0.005,34.8,22.28,8.72,257.39,2,0.0504,0.0,44.77,0.0,1.9
SCA3-2,Cui,50,5,749.59,249.96,15.92,265.88,0,0.0,0.0514,11.99,261.95,2,0.0447,0.0114,24.7,44.9,18.73,268.69,4,0.0896,0.0019,-17.64,139.37,11.79,261.75,2,0.0444,0.0113,25.94,42.13,13.59,263.55,1,0.0291,0.0271,14.63,67.36,12.0,261.96,2,0.0398,0.0163,24.62,45.08,12.96,262.92,1,0.0314,0.0235,18.58,58.54,13.39,263.35,3,0.0605,0.005,15.91,64.51,7.46,257.42,3,0.081,0.0074,53.12,-18.52,10.68,260.64,2,0.0469,0.0085,32.91,26.57,5.78,255.74,0,0.0,0.0043,63.72,-42.17,11.21,261.17,2,0.0493,0.0082,29.58,33.99,10.57,260.53,2,0.0491,0.0068,33.59,25.06,8.78,258.74,2,0.0514,0.0,44.82,0.0,1.9
SCA3-2,MDRO,50,6,864.84,296.48,3.5,299.98,0,0.0,0.0098,3.02,299.5,0,0.0095,0.0026,13.7,68.52,4.33,300.82,1,0.0169,0.001,-23.93,154.99,3.02,299.5,0,0.0095,0.0026,13.7,68.52,2.97,299.46,0,0.0047,0.0057,14.97,65.61,2.7,299.19,0,0.0067,0.0038,22.65,47.95,2.7,299.19,0,0.0083,0.0028,22.68,47.88,3.4,299.88,0,0.0133,0.0011,2.76,93.66,1.97,298.46,0,0.0144,0.0028,43.56,-0.09,2.74,299.22,0,0.0088,0.0027,21.77,49.98,1.26,297.74,0,0.0,0.0008,64.07,-47.23,3.5,299.98,0,0.0,0.0098,0.0,100.0,2.71,299.2,0,0.0083,0.0028,22.44,48.44,1.97,298.46,0,0.0098,0.0,43.52,0.0,2.0
SCA3-3,Det,50,4,695.57,209.56,111.03,320.59,0,0.0,0.2954,71.26,280.81,3,0.2626,0.061,35.83,30.99,86.61,296.17,3,0.4066,0.0124,22.0,57.63,70.09,279.65,3,0.284,0.0462,36.88,28.97,79.52,289.08,3,0.3412,0.0393,28.38,45.32,78.51,288.07,3,0.2871,0.064,29.29,43.58,102.43,311.98,1,0.0848,0.2195,7.75,85.07,78.0,287.56,3,0.3638,0.0166,29.75,42.7,101.99,311.55,2,0.091,0.2305,8.14,84.32,68.36,277.92,3,0.2927,0.0382,38.43,25.97,67.23,276.79,3,0.2591,0.0422,39.45,24.01,68.91,278.47,3,0.2924,0.0386,37.93,26.93,68.28,277.84,3,0.2939,0.0371,38.51,25.83,53.39,262.95,3,0.2906,0.0047,51.91,0.0,1.9
SCA3-3,SAA,50,5,753.89,250.39,9.76,260.15,0,0.0,0.0335,7.58,257.97,1,0.0292,0.0077,22.38,48.93,10.37,260.76,2,0.0498,0.0019,-6.24,114.23,7.58,257.97,1,0.0292,0.0077,22.38,48.93,7.59,257.98,1,0.0258,0.0112,22.24,49.27,7.9,258.29,1,0.0218,0.0146,19.06,56.52,7.52,257.91,1,0.0235,0.0121,23.0,47.52,8.55,258.94,2,0.0405,0.003,12.45,71.58,4.3,254.69,2,0.0437,0.0061,55.93,-27.6,6.82,257.21,1,0.0299,0.0064,30.15,31.2,3.25,253.64,0,0.0,0.0046,66.68,-52.13,8.16,258.55,2,0.0349,0.0071,16.42,62.54,6.69,257.08,1,0.0307,0.0053,31.51,28.11,5.48,255.87,1,0.0335,0.0,43.83,0.0,1.9
SCA3-3,WDRO,50,6,795.0,289.5,1.51,291.01,0,0.0,0.0044,1.58,291.08,0,0.0057,0.001,-4.69,110.99,2.08,291.58,0,0.0082,0.0007,-38.36,189.93,1.58,291.08,0,0.0057,0.001,-4.69,110.99,1.18,290.68,0,0.0035,0.0014,21.47,49.68,1.24,290.74,0,0.0022,0.0023,17.66,58.6,1.22,290.72,0,0.0028,0.0019,18.86,55.79,1.47,290.97,0,0.0053,0.0009,2.73,93.59,0.69,290.19,0,0.0043,0.0012,54.27,-27.23,1.24,290.74,0,0.0038,0.0014,17.67,58.58,0.73,290.23,0,0.0,0.0013,51.5,-20.73,1.51,291.01,0,0.0,0.0044,0.0,100.0,1.24,290.74,0,0.0043,0.0011,17.74,58.41,0.86,290.36,0,0.0044,0.0,42.66,0.0,1.8
SCA3-3,Gounaris,50,5,748.14,249.81,9.13,258.94,0,0.0,0.0306,7.23,257.05,1,0.0285,0.0062,20.76,53.09,10.34,260.16,2,0.0466,0.0024,-13.31,130.08,7.23,257.05,1,0.0285,0.0062,20.76,53.09,7.28,257.1,1,0.0214,0.0123,20.23,54.29,7.15,256.96,1,0.0231,0.0108,21.69,50.97,6.68,256.5,1,0.0211,0.0102,26.78,39.48,8.17,257.98,1,0.036,0.0035,10.54,76.18,4.54,254.35,2,0.0396,0.0071,50.28,-13.64,6.29,256.11,1,0.0255,0.0067,31.05,29.83,3.37,253.18,0,0.0,0.0041,63.1,-42.62,7.39,257.21,1,0.0279,0.0082,19.03,56.99,6.29,256.1,1,0.0276,0.0053,31.12,29.67,5.09,254.9,1,0.0306,0.0,44.25,0.0,1.8
SCA3-3,Cui,50,5,753.89,250.39,9.76,260.15,0,0.0,0.0335,7.58,257.97,1,0.0292,0.0077,22.38,48.93,10.37,260.76,2,0.0498,0.0019,-6.24,114.23,7.58,257.97,1,0.0292,0.0077,22.38,48.93,7.59,257.98,1,0.0258,0.0112,22.24,49.27,7.9,258.29,1,0.0218,0.0146,19.06,56.52,7.52,257.91,1,0.0235,0.0121,23.0,47.52,8.55,258.94,2,0.0405,0.003,12.45,71.58,4.3,254.69,2,0.0437,0.0061,55.93,-27.6,6.82,257.21,1,0.0299,0.0064,30.15,31.2,3.25,253.64,0,0.0,0.0046,66.68,-52.13,8.16,258.55,2,0.0349,0.0071,16.42,62.54,6.69,257.08,1,0.0307,0.0053,31.51,28.11,5.48,255.87,1,0.0335,0.0,43.83,0.0,1.9
SCA3-3,MDRO,50,6,793.01,289.3,1.68,290.98,0,0.0,0.0049,1.82,291.12,0,0.0062,0.0013,-8.24,119.41,2.38,291.69,0,0.0096,0.0005,-41.76,198.29,1.82,291.12,0,0.0062,0.0013,-8.24,119.41,1.34,290.64,0,0.0033,0.002,20.28,52.26,1.34,290.64,0,0.0028,0.0023,20.14,52.6,1.35,290.65,0,0.0032,0.002,19.98,52.98,1.94,291.24,0,0.0073,0.0008,-15.14,135.64,0.68,289.98,0,0.0067,0.0007,59.72,-40.57,1.35,290.65,0,0.0043,0.0014,19.52,54.04,0.68,289.99,0,0.0,0.0008,59.29,-39.57,1.68,290.98,0,0.0,0.0049,0.0,100.0,1.36,290.66,0,0.0051,0.001,19.12,54.99,0.97,290.27,0,0.0049,0.0,42.48,0.0,2.0
SCA3-4,Det,50,4,690.5,209.05,112.46,321.51,0,0.0,0.3015,79.2,288.25,3,0.2551,0.0774,29.57,32.04,92.63,301.68,3,0.3705,0.0433,17.63,59.49,79.03,288.08,3,0.2329,0.0891,29.73,31.69,85.37,294.42,3,0.2804,0.0801,24.08,44.66,86.04,295.09,3,0.2316,0.1109,23.49,46.02,91.52,300.57,2,0.1791,0.1435,18.62,57.22,84.33,293.38,3,0.317,0.0523,25.01,42.53,104.85,313.9,1,0.0621,0.2558,6.77,84.45,77.84,286.89,3,0.2385,0.0856,30.79,29.25,77.11,286.16,2,0.1745,0.0907,31.43,27.78,77.61,286.66,3,0.2532,0.0759,30.98,28.8,76.67,285.72,3,0.262,0.0698,31.83,26.86,63.52,272.57,3,0.263,0.0385,43.52,0.0,1.9
SCA3-4,SAA,50,5,813.91,256.39,12.66,269.05,0,0.0,0.0393,9.53,265.92,2,0.0421,0.0041,24.75,46.0,13.13,269.52,2,0.0595,0.0025,-3.69,108.06,9.53,265.92,2,0.0421,0.0041,24.75,46.0,9.97,266.36,1,0.0287,0.0144,21.26,53.62,10.15,266.54,1,0.0261,0.0169,19.85,56.68,9.74,266.13,1,0.0268,0.0144,23.12,49.56,10.92,267.31,2,0.0494,0.003,13.76,69.97,6.14,262.53,2,0.0489,0.0079,51.54,-12.45,8.51,264.9,2,0.0364,0.0062,32.79,28.46,4.39,260.78,0,0.0,0.0037,65.34,-42.57,10.38,266.77,2,0.0397,0.0098,18.02,60.68,8.4,264.79,2,0.0381,0.0049,33.69,26.5,6.86,263.25,2,0.0393,0.0,45.83,0.0,1.8
SCA3-4,WDRO,50,7,886.09,333.61,1.06,334.67,0,0.0,0.0026,1.15,334.76,0,0.0033,0.0006,-8.04,118.72,1.26,334.87,0,0.0034,0.0008,-18.67,143.47,1.18,334.79,0,0.0031,0.0008,-11.41,126.58,0.8,334.41,0,0.0017,0.001,24.33,43.35,0.98,334.59,0,0.0013,0.0016,7.53,82.47,0.87,334.48,0,0.0016,0.0012,17.85,58.44,1.16,334.77,0,0.003,0.0008,-9.15,121.31,0.41,334.01,0,0.0047,0.0001,61.8,-43.88,0.87,334.48,0,0.002,0.001,17.75,58.69,0.4,334.01,0,0.0,0.0003,62.03,-44.43,1.06,334.67,0,0.0,0.0026,0.0,100.0,0.89,334.5,0,0.0025,0.0007,15.95,62.87,0.61,334.21,0,0.0026,0.0,42.95,0.0,1.8
SCA3-4,Gounaris,50,5,812.7,256.27,11.92,268.19,0,0.0,0.0371,9.32,265.59,1,0.0373,0.0064,21.83,51.81,11.33,267.6,2,0.0525,0.002,4.91,89.17,9.32,265.59,1,0.0373,0.0064,21.83,51.81,9.78,266.05,1,0.0243,0.0164,17.98,60.3,9.83,266.1,1,0.0242,0.0166,17.52,61.31,9.95,266.22,1,0.0203,0.019,16.51,63.55,10.23,266.5,2,0.0473,0.0026,14.14,68.77,5.6,261.87,2,0.0513,0.0061,53.01,-17.03,8.43,264.7,1,0.035,0.0067,29.28,35.36,4.69,260.96,0,0.0,0.0054,60.65,-33.91,9.92,266.19,1,0.0338,0.0111,16.74,63.03,8.03,264.3,1,0.0351,0.0055,32.64,27.93,6.52,262.79,1,0.0371,0.0,45.29,0.0,1.9
SCA3-4,Cui,50,6,842.68,294.27,6.54,300.8,0,0.0,0.0159,5.15,299.41,1,0.0168,0.0028,21.26,54.49,7.33,301.6,1,0.0266,0.0017,-12.11,125.91,5.18,299.45,1,0.0166,0.0031,20.72,55.66,6.15,300.41,0,0.0105,0.0093,5.97,87.21,5.45,299.72,0,0.0097,0.008,16.54,64.59,6.5,300.77,0,0.0003,0.0157,0.56,98.81,6.2,300.47,1,0.0221,0.0022,5.15,88.98,4.18,298.45,1,0.0242,0.0047,35.97,23.01,4.99,299.26,1,0.0139,0.0046,23.6,49.49,3.02,297.28,0,0.0,0.0028,53.85,-15.26,6.0,300.26,1,0.0187,0.0043,8.26,82.33,4.6,298.87,1,0.0147,0.0032,29.61,36.61,3.48,297.75,1,0.0159,0.0,46.72,0.0,1.8
SCA3-4,MDRO,50,6,858.77,295.88,1.88,297.76,0,0.0,0.0054,1.99,297.87,0,0.0077,0.0008,-5.74,113.4,2.48,298.35,0,0.0107,0.0002,-31.54,173.66,1.99,297.87,0,0.0077,0.0008,-5.74,113.4,1.65,297.53,0,0.0033,0.0028,12.28,71.33,1.53,297.41,0,0.0047,0.0017,18.54,56.71,1.55,297.43,0,0.0047,0.0017,17.55,59.02,2.15,298.03,0,0.0089,0.0005,-14.15,133.04,0.92,296.8,0,0.0099,0.0008,51.08,-19.29,1.55,297.43,0,0.0069,0.0005,17.48,59.17,0.68,296.55,0,0.0,0.0002,63.99,-49.45,1.88,297.76,0,0.0,0.0054,0.0,100.0,1.54,297.42,0,0.0064,0.0008,18.22,57.45,1.08,296.95,0,0.0054,0.0,42.82,0.0,1.8
SCA3-5,Det,50,4,683.23,208.32,137.61,345.93,0,0.0,0.3594,92.05,300.37,3,0.3247,0.0723,33.11,30.38,106.78,315.1,3,0.4629,0.0306,22.4,52.89,90.79,299.12,3,0.3174,0.0745,34.02,28.46,96.66,304.98,3,0.3574,0.0686,29.76,37.43,104.32,312.64,3,0.303,0.1207,24.19,49.12,104.03,312.36,2,0.2532,0.1355,24.4,48.69,100.47,308.79,3,0.4253,0.0363,26.99,43.25,135.38,343.71,1,0.0279,0.3415,1.62,96.6,89.06,297.39,3,0.3366,0.0609,35.28,25.82,88.5,296.83,3,0.3221,0.0634,35.69,24.96,89.66,297.99,3,0.3336,0.0643,34.84,26.73,89.01,297.33,3,0.3391,0.0602,35.32,25.73,72.17,280.49,3,0.3356,0.0238,47.55,0.0,2.0
SCA3-5,SAA,50,5,824.17,257.42,12.48,269.89,0,0.0,0.038,9.7,267.12,1,0.0293,0.0125,22.25,50.48,13.4,270.82,2,0.0557,0.004,-7.41,116.5,9.74,267.16,1,0.0295,0.0125,21.9,51.26,10.58,268.0,1,0.0249,0.0182,15.2,66.18,10.13,267.54,1,0.0198,0.0199,18.82,58.11,10.4,267.81,1,0.0156,0.0232,16.67,62.9,10.58,268.0,2,0.0415,0.0068,15.17,66.23,7.0,264.42,2,0.0445,0.0104,43.9,2.31,9.05,266.47,1,0.0311,0.0105,27.45,38.9,4.5,261.91,0,0.0,0.0037,63.96,-42.34,10.35,267.76,1,0.0318,0.0133,17.07,62.01,8.68,266.1,1,0.0318,0.0092,30.38,32.38,6.87,264.29,2,0.038,0.0,44.93,0.0,1.9
SCA3-5,WDRO,50,6,852.2,295.22,2.05,297.27,0,0.0,0.0053,1.56,296.78,0,0.0043,0.0016,23.67,47.2,1.85,297.07,0,0.0066,0.0008,9.42,78.99,1.56,296.78,0,0.0043,0.0016,23.75,47.02,1.89,297.11,0,0.0018,0.0038,7.56,83.15,1.97,297.19,0,0.0016,0.0042,3.65,91.85,1.94,297.16,0,0.0019,0.0039,5.43,87.89,1.83,297.05,0,0.0053,0.0017,10.43,76.73,1.25,296.47,0,0.0082,0.0013,39.07,12.85,1.69,296.91,0,0.0032,0.0026,17.51,60.94,1.05,296.27,0,0.0,0.0018,48.47,-8.11,2.05,297.27,0,0.0,0.0053,0.0,100.0,1.4,296.62,0,0.0046,0.001,31.49,29.76,1.13,296.35,0,0.0053,0.0,44.83,0.0,1.8
SCA3-5,Gounaris,50,5,819.33,256.93,11.07,268.0,0,0.0,0.0332,8.25,265.18,1,0.0334,0.0051,25.44,44.65,12.12,269.05,2,0.0533,0.0025,-9.5,120.68,8.27,265.2,1,0.033,0.0054,25.26,45.05,9.68,266.61,1,0.0276,0.0139,12.53,72.75,8.59,265.53,1,0.0219,0.0135,22.34,51.39,8.34,265.27,1,0.027,0.0102,24.68,46.32,10.01,266.94,2,0.0428,0.0036,9.54,79.24,6.27,263.2,2,0.0497,0.0084,43.38,5.63,7.71,264.64,1,0.0291,0.0072,30.35,33.98,4.33,261.26,0,0.0,0.0044,60.89,-32.47,8.64,265.58,1,0.0274,0.011,21.91,52.34,7.37,264.3,1,0.0294,0.0061,33.41,27.32,5.98,262.91,1,0.0332,0.0,45.97,0.0,1.9
SCA3-5,Cui,50,5,805.79,255.58,10.76,266.34,0,0.0,0.0322,7.95,263.53,1,0.0342,0.0041,26.08,44.18,11.31,266.89,2,0.0532,0.0014,-5.15,111.02,7.95,263.53,1,0.0342,0.0041,26.08,44.18,9.08,264.66,1,0.0201,0.016,15.59,66.63,8.71,264.29,1,0.0213,0.0144,19.0,59.32,9.18,264.76,0,0.0154,0.0186,14.64,68.65,9.94,265.52,2,0.0466,0.0017,7.59,83.75,6.88,262.46,3,0.0585,0.008,36.01,22.92,7.58,263.16,1,0.0298,0.0067,29.54,36.77,4.44,260.02,0,0.0,0.0045,58.73,-25.73,9.35,264.93,2,0.0371,0.0071,13.12,71.91,7.18,262.76,1,0.0309,0.0048,33.25,28.81,5.73,261.31,1,0.0322,0.0,46.71,0.0,1.9
SCA3-5,MDRO,50,6,828.4,292.84,2.13,294.98,0,0.0,0.0057,1.72,294.56,0,0.0058,0.0013,19.52,56.48,1.99,294.83,0,0.008,0.0006,6.67,85.12,1.72,294.56,0,0.0058,0.0013,19.6,56.3,1.7,294.54,0,0.0036,0.0025,20.39,54.52,2.03,294.87,0,0.0033,0.0035,4.88,89.13,1.97,294.81,0,0.0028,0.0036,7.55,83.17,1.84,294.68,0,0.0065,0.0011,14.03,68.7,0.88,293.72,0,0.0075,0.0008,58.77,-31.06,1.73,294.57,0,0.0052,0.0018,18.87,57.92,1.09,293.93,0,0.0,0.0016,48.92,-9.09,2.13,294.98,0,0.0,0.0057,0.0,100.0,1.59,294.43,0,0.0047,0.0016,25.49,43.16,1.18,294.02,0,0.0057,0.0,44.84,0.0,1.9
SCA3-6,Det,50,4,672.87,207.29,69.59,276.88,0,0.0,0.1954,43.95,251.24,3,0.1841,0.0315,36.85,28.34,52.73,260.02,3,0.2718,0.0049,24.23,52.88,43.35,250.63,3,0.188,0.0276,37.71,26.65,52.37,259.66,2,0.2002,0.0475,24.75,51.87,47.76,255.04,2,0.1645,0.0542,31.38,38.98,58.74,266.03,1,0.0993,0.1162,15.6,69.67,48.5,255.78,3,0.2451,0.0084,30.32,41.04,57.88,265.17,2,0.1187,0.1216,16.83,67.27,42.47,249.76,3,0.192,0.0243,38.97,24.21,41.28,248.56,2,0.1772,0.0224,40.69,20.87,42.75,250.03,3,0.2046,0.0183,38.58,24.97,41.78,249.06,3,0.1958,0.0208,39.97,22.27,33.81,241.1,3,0.1954,0.0,51.42,0.0,1.9
SCA3-6,SAA,50,5,736.17,248.62,6.52,255.13,0,0.0,0.021,5.23,253.84,1,0.0219,0.0039,19.79,56.31,7.47,256.08,1,0.0357,0.0015,-14.57,132.16,5.21,253.82,1,0.0218,0.0039,20.09,55.67,5.09,253.71,1,0.0144,0.0083,21.83,51.81,5.01,253.62,0,0.0128,0.009,23.17,48.86,5.3,253.91,0,0.0097,0.0116,18.7,58.72,6.02,254.64,1,0.0285,0.0019,7.64,83.14,2.9,251.51,1,0.029,0.0026,55.54,-22.58,4.53,253.15,1,0.0187,0.0042,30.42,32.86,2.3,250.92,0,0.0,0.0019,64.68,-42.77,5.72,254.34,1,0.0202,0.0068,12.17,73.13,4.49,253.11,1,0.0197,0.0035,31.1,31.35,3.56,252.18,1,0.021,0.0,45.31,0.0,1.8
SCA3-6,WDRO,50,6,770.5,287.05,0.32,287.37,0,0.0,0.0009,1.07,288.12,0,0.0043,0.0002,-238.01,652.0,0.69,287.74,0,0.0029,0.0001,-118.03,373.73,1.04,288.09,0,0.0042,0.0002,-227.0,626.46,0.25,287.3,0,0.0007,0.0003,21.8,49.44,0.32,287.37,0,0.0,0.0009,0.0,100.0,0.23,287.28,0,0.0006,0.0003,26.02,39.66,0.55,287.6,0,0.0023,0.0001,-74.37,272.47,0.13,287.18,0,0.0012,0.0002,58.14,-34.84,0.32,287.37,0,0.0012,0.0003,0.53,98.77,0.15,287.2,0,0.0,0.0002,52.5,-21.77,0.32,287.37,0,0.0,0.0009,0.0,100.0,0.29,287.34,0,0.001,0.0003,8.43,80.45,0.18,287.23,0,0.0009,0.0,43.12,0.0,1.8
SCA3-6,Gounaris,50,5,724.74,247.47,6.33,253.8,0,0.0,0.0205,4.95,252.42,1,0.0228,0.0023,21.86,51.14,7.56,255.04,2,0.0374,0.0005,-19.46,143.48,4.93,252.4,1,0.0227,0.0023,22.12,50.56,5.81,253.28,1,0.0159,0.0101,8.25,81.57,4.92,252.39,1,0.0187,0.0053,22.31,50.15,4.9,252.37,0,0.0125,0.0088,22.6,49.49,6.34,253.81,1,0.0314,0.0008,-0.14,100.32,3.33,250.8,2,0.036,0.0036,47.44,-6.03,4.48,251.95,1,0.0207,0.0028,29.26,34.6,2.24,249.71,0,0.0,0.002,64.67,-44.53,5.83,253.31,1,0.0239,0.0051,7.86,82.44,4.35,251.82,1,0.0206,0.0025,31.34,29.97,3.5,250.97,1,0.0205,0.0,44.75,0.0,1.8
